,Label,Area,X,Y,Major,Minor,Angle,Circ.,AR,Round,Solidity
1,2018-03-16-01,128378,1476.72,588.66,404.54,404.05,40.85,0.9,1,1,1
2,2018-03-16-01,125970,2412.34,590.15,403.73,397.27,124.99,0.87,1.02,0.98,0.99
3,2018-03-16-01,128521,3343.07,587.87,404.76,404.29,23.9,0.9,1,1,1
4,2018-03-16-01,126895,543.88,590.29,406.38,397.57,54.65,0.89,1.02,0.98,0.99
5,2018-03-16-01,127164,5223.87,588.27,406.03,398.76,152.03,0.83,1.02,0.98,0.99
6,2018-03-16-01,125382,6157.72,590.9,401.61,397.5,92.8,0.86,1.01,0.99,0.99
7,2018-03-16-01,124181,4280.78,591.29,403.15,392.19,167.29,0.85,1.03,0.97,0.99
8,2018-03-16-01,123428,1015.63,1401.16,403.42,389.55,37.61,0.8,1.04,0.97,0.98
9,2018-03-16-01,127536,1940.4,1398.92,405.49,400.47,150.89,0.9,1.01,0.99,0.99
10,2018-03-16-01,127394,2875.85,1398.74,403.48,402.01,2.65,0.9,1,1,0.99
11,2018-03-16-01,128338,3810.94,1400.79,404.36,404.11,36.66,0.9,1,1,1
12,2018-03-16-01,128133,5694.29,1402.91,404.18,403.64,127.22,0.9,1,1,0.99
13,2018-03-16-01,127038,4759.77,1404.69,405.24,399.14,161.65,0.89,1.02,0.98,0.99
14,2018-03-16-01,127983,547.62,2208.98,404.35,403,93.62,0.89,1,1,0.99
15,2018-03-16-01,127845,2412.45,2209.72,405.08,401.84,162.75,0.89,1.01,0.99,0.99
16,2018-03-16-01,126085,3341.33,2207.21,405.03,396.36,32.15,0.89,1.02,0.98,0.99
17,2018-03-16-01,126230,1477.56,2211.9,401.04,400.76,60.26,0.89,1,1,0.99
18,2018-03-16-01,127705,4285.87,2212.73,403.24,403.23,23.85,0.9,1,1,0.99
19,2018-03-16-01,128558,6172.96,2214.38,404.74,404.42,4.83,0.9,1,1,1
20,2018-03-16-01,120570,5231.08,2219.91,404.66,379.37,44.12,0.81,1.07,0.94,0.97
21,2018-03-16-01,126211,3811.5,3019.4,406.32,395.5,40.24,0.88,1.03,0.97,0.99
22,2018-03-16-01,128535,1003.23,3024.28,404.79,404.3,10.93,0.9,1,1,0.99
23,2018-03-16-01,126469,1943.92,3024.09,404.15,398.43,160.2,0.89,1.01,0.99,0.99
24,2018-03-16-01,127309,2879.82,3025.25,403.64,401.58,15.5,0.9,1.01,0.99,0.99
25,2018-03-16-01,126953,5701.78,3026.62,405.1,399.01,49.27,0.89,1.02,0.98,0.99
26,2018-03-16-01,127763,4761.63,3027.29,405.6,401.07,171.54,0.89,1.01,0.99,0.99
27,2018-03-16-01,128260,540.11,3835.58,404.87,403.35,159.51,0.9,1,1,0.99
28,2018-03-16-01,128291,3345.86,3836.37,404.51,403.81,2.77,0.9,1,1,1
29,2018-03-16-01,128453,1476.83,3837.73,404.46,404.37,28.18,0.9,1,1,1
30,2018-03-16-01,124001,2419.36,3841.9,408.42,386.57,50.21,0.83,1.06,0.95,0.98
31,2018-03-16-01,125814,4287.38,3840.79,406.32,394.25,125.4,0.89,1.03,0.97,0.99
32,2018-03-16-01,128414,5232.69,3843.73,404.77,403.93,130.63,0.9,1,1,0.99
33,2018-03-16-01,128062,6172.78,3844.18,404.83,402.77,151.36,0.9,1.01,0.99,0.99
34,2018-03-16-01,128177,1003.99,4648.81,404.93,403.03,167.35,0.9,1,1,1
35,2018-03-16-01,127775,1944.37,4649.41,403.87,402.83,3.4,0.89,1,1,0.99
36,2018-03-16-01,127940,2878.59,4649.7,404.35,402.87,24.54,0.87,1,1,0.99
37,2018-03-16-01,128188,3815.72,4651.65,404.2,403.79,21.92,0.9,1,1,0.99
38,2018-03-16-01,128236,5702.9,4656.34,404.8,403.35,122.19,0.9,1,1,0.99
39,2018-03-16-01,126178,4757.05,4658.44,402.07,399.57,149.34,0.88,1.01,0.99,0.99
40,2018-03-16-01,127922,547.12,5460.57,403.97,403.18,25.05,0.89,1,1,0.99
41,2018-03-16-01,126941,1477.93,5461.78,404.09,399.97,138.22,0.9,1.01,0.99,0.99
42,2018-03-16-01,128231,2415.15,5463.01,404.64,403.49,163.87,0.9,1,1,0.99
43,2018-03-16-01,127718,3350.76,5463.99,404.77,401.75,3.32,0.89,1.01,0.99,0.99
44,2018-03-16-01,128283,4292.45,5466.13,404.49,403.81,105.93,0.9,1,1,1
45,2018-03-16-01,126645,5229.15,5467.51,402.77,400.35,34.5,0.88,1.01,0.99,0.99
46,2018-03-16-01,128207,6169.55,5467.19,404.39,403.67,107.68,0.89,1,1,0.99
47,2018-03-16-01,128499,1005.18,6276.75,404.7,404.28,7.02,0.9,1,1,1
48,2018-03-16-01,128391,1943.85,6277.67,404.58,404.06,110.94,0.9,1,1,1
49,2018-03-16-01,128470,2879.12,6276.72,404.67,404.22,37.02,0.9,1,1,1
50,2018-03-16-01,128700,3817.37,6278.64,404.82,404.78,176.6,0.9,1,1,1
51,2018-03-16-01,128362,4760.7,6279.43,404.61,403.93,170.6,0.9,1,1,0.99
52,2018-03-16-01,124169,5697.74,6276.87,402.21,393.07,53.88,0.85,1.02,0.98,0.99
53,2018-03-16-01,124596,547.49,7083.54,405.48,391.24,107.52,0.86,1.04,0.96,0.99
54,2018-03-16-01,127790,1477.43,7084.73,403.95,402.79,116.41,0.89,1,1,0.99
55,2018-03-16-01,128342,3349.98,7086.46,404.63,403.85,173.11,0.9,1,1,0.99
56,2018-03-16-01,126920,2414.46,7085.09,403.46,400.53,160.64,0.89,1.01,0.99,0.99
57,2018-03-16-01,127929,4294.51,7091.82,404.54,402.64,139.69,0.89,1,1,0.99
58,2018-03-16-01,127816,5229.32,7092.49,404.9,401.93,29.73,0.9,1.01,0.99,0.99
59,2018-03-16-01,125223,6172.14,7093.1,405.84,392.86,53.13,0.85,1.03,0.97,0.99
60,2018-03-16-01,125708,1012.95,7898.37,406.96,393.3,140.18,0.88,1.03,0.97,0.99
61,2018-03-16-01,127683,1946.77,7900.81,405.16,401.25,161.55,0.9,1.01,0.99,0.99
62,2018-03-16-01,127626,5700.55,7901.72,405.16,401.07,45.12,0.9,1.01,0.99,0.99
63,2018-03-16-01,128296,3820.22,7902.67,404.44,403.89,5.77,0.89,1,1,0.99
64,2018-03-16-01,127783,4758.75,7902.25,405.01,401.71,15.87,0.9,1.01,0.99,0.99
65,2018-03-16-01,127470,2878.74,7903.24,404.69,401.05,8.31,0.9,1.01,0.99,0.99
66,2018-03-16-01,128437,543.85,8708.19,404.6,404.18,160.08,0.9,1,1,1
67,2018-03-16-01,125594,1479.86,8708.65,406.07,393.8,122.21,0.87,1.03,0.97,0.99
68,2018-03-16-01,128513,2409.19,8710.16,404.55,404.47,141.22,0.9,1,1,1
69,2018-03-16-01,127788,6174.54,8715.58,405.41,401.33,44.45,0.9,1.01,0.99,0.99
70,2018-03-16-01,125688,3350.8,8711.5,405.6,394.55,0.37,0.89,1.03,0.97,0.99
71,2018-03-16-01,128502,4291.33,8717.33,404.55,404.44,55.4,0.9,1,1,0.99
72,2018-03-16-01,128028,5232.99,8721.86,404.78,402.72,140.43,0.9,1.01,0.99,0.99
1,2018-03-16-02,128320,1476.67,588.55,404.67,403.74,39.93,0.9,1,1,1
2,2018-03-16-02,125757,2412.37,590.41,403.21,397.11,125.45,0.87,1.02,0.98,0.99
3,2018-03-16-02,128537,3343.09,587.89,404.76,404.33,34.28,0.9,1,1,1
4,2018-03-16-02,127232,543.5,589.98,406.03,398.98,55.82,0.9,1.02,0.98,0.99
5,2018-03-16-02,127117,5223.92,588.19,406.1,398.55,151.8,0.83,1.02,0.98,0.99
6,2018-03-16-02,125168,6157.47,591.03,401.39,397.04,97.43,0.85,1.01,0.99,0.99
7,2018-03-16-02,123206,4278.99,591.76,400.54,391.65,146.97,0.85,1.02,0.98,0.99
8,2018-03-16-02,123511,1015.54,1400.89,403.45,389.78,38.42,0.79,1.04,0.97,0.98
9,2018-03-16-02,127503,1940.47,1398.97,405.2,400.64,151.84,0.9,1.01,0.99,0.99
10,2018-03-16-02,127709,2875.7,1398.37,403.68,402.8,172.8,0.9,1,1,0.99
11,2018-03-16-02,128361,3810.94,1400.81,404.43,404.11,55.03,0.9,1,1,1
12,2018-03-16-02,128121,5694.24,1402.88,404.21,403.58,114.83,0.9,1,1,0.99
13,2018-03-16-02,126946,4759.52,1404.69,405.43,398.67,152.37,0.89,1.02,0.98,0.99
14,2018-03-16-02,127982,547.62,2208.95,404.41,402.93,91.81,0.89,1,1,0.99
15,2018-03-16-02,124897,1478.99,2210.43,402.15,395.44,137.37,0.87,1.02,0.98,0.99
16,2018-03-16-02,127948,2412.49,2209.56,404.98,402.26,163.69,0.9,1.01,0.99,0.99
17,2018-03-16-02,125549,3340.77,2206.9,404.22,395.47,35.85,0.89,1.02,0.98,0.99
18,2018-03-16-02,127898,4286.14,2212.78,403.84,403.24,167.18,0.9,1,1,0.99
19,2018-03-16-02,128587,6172.96,2214.38,404.78,404.47,5.47,0.9,1,1,1
20,2018-03-16-02,120636,5230.89,2219.44,403.38,380.78,42.85,0.78,1.06,0.94,0.97
21,2018-03-16-02,126244,3811.53,3019.37,406.45,395.47,39.43,0.88,1.03,0.97,0.99
22,2018-03-16-02,128509,1003.28,3024.31,404.81,404.19,23.06,0.9,1,1,0.99
23,2018-03-16-02,126520,1943.94,3023.58,404.48,398.27,157.42,0.89,1.02,0.98,0.99
24,2018-03-16-02,127433,2879.87,3024.92,403.24,402.37,10.73,0.9,1,1,0.99
25,2018-03-16-02,126154,5701.01,3027.13,401.72,399.84,64.87,0.89,1,1,0.99
26,2018-03-16-02,127842,4761.58,3027.19,405.57,401.34,167.45,0.9,1.01,0.99,0.99
27,2018-03-16-02,128245,540.15,3835.61,404.83,403.35,164.31,0.9,1,1,0.99
28,2018-03-16-02,128345,3345.87,3836.3,404.45,404.04,12.68,0.9,1,1,1
29,2018-03-16-02,128455,1476.89,3837.77,404.48,404.35,60.69,0.9,1,1,1
30,2018-03-16-02,123967,2419.47,3841.91,408.53,386.36,50.68,0.83,1.06,0.95,0.98
31,2018-03-16-02,125381,4287.88,3841.95,404.92,394.25,137.1,0.88,1.03,0.97,0.99
32,2018-03-16-02,128443,5232.71,3843.67,404.78,404.01,128.68,0.9,1,1,0.99
33,2018-03-16-02,127976,6172.64,3844.25,404.99,402.34,144.58,0.9,1.01,0.99,0.99
34,2018-03-16-02,121796,1012.33,4648.37,401.37,386.37,93.24,0.83,1.04,0.96,0.98
35,2018-03-16-02,127775,1944.47,4649.21,403.61,403.08,173.31,0.9,1,1,0.99
36,2018-03-16-02,128218,2878.85,4649.73,404.48,403.61,11.72,0.89,1,1,0.99
37,2018-03-16-02,128269,3815.72,4651.56,404.37,403.88,56.24,0.9,1,1,1
38,2018-03-16-02,128316,5702.98,4656.25,404.77,403.63,116.67,0.9,1,1,0.99
39,2018-03-16-02,123356,4754.86,4662.03,404.71,388.09,149.55,0.87,1.04,0.96,0.99
40,2018-03-16-02,128015,546.99,5460.42,404.18,403.27,171.03,0.9,1,1,0.99
41,2018-03-16-02,126864,1478.08,5461.5,404.24,399.59,138.03,0.9,1.01,0.99,0.99
42,2018-03-16-02,128232,2415.12,5462.98,404.65,403.48,160.67,0.9,1,1,0.99
43,2018-03-16-02,127854,3350.77,5463.85,404.58,402.36,0.53,0.89,1.01,0.99,0.99
44,2018-03-16-02,128384,4292.54,5466.12,404.56,404.06,106.7,0.9,1,1,1
45,2018-03-16-02,126953,5229.63,5467.64,402.52,401.57,51.43,0.88,1,1,0.99
46,2018-03-16-02,128226,6169.57,5467.1,404.36,403.75,84.41,0.89,1,1,0.99
47,2018-03-16-02,128278,1005.44,6276.84,404.69,403.59,54.45,0.9,1,1,0.99
48,2018-03-16-02,128386,1943.88,6277.67,404.63,403.98,109.51,0.9,1,1,1
49,2018-03-16-02,128511,2879.13,6276.73,404.66,404.36,52.13,0.9,1,1,1
50,2018-03-16-02,128705,3817.37,6278.64,404.82,404.8,11.93,0.9,1,1,1
51,2018-03-16-02,123343,5696.41,6275.93,403.43,389.28,59.28,0.83,1.04,0.96,0.99
52,2018-03-16-02,128257,4760.69,6279.2,404.66,403.55,171.57,0.89,1,1,0.99
53,2018-03-16-02,124579,547.65,7083.59,405.08,391.57,104.87,0.86,1.03,0.97,0.99
54,2018-03-16-02,127847,1477.39,7084.67,403.96,402.96,119.57,0.9,1,1,0.99
55,2018-03-16-02,128396,3349.94,7086.4,404.69,403.97,175.89,0.9,1,1,1
56,2018-03-16-02,126837,2414.44,7084.97,403.1,400.63,160.81,0.89,1.01,0.99,0.99
57,2018-03-16-02,127988,4294.58,7091.64,404.6,402.76,136.98,0.89,1,1,0.99
58,2018-03-16-02,127769,5229.23,7092.21,404.78,401.9,28.9,0.9,1.01,0.99,0.99
59,2018-03-16-02,125137,6172.2,7092.77,406.01,392.42,50.5,0.86,1.03,0.97,0.99
60,2018-03-16-02,125612,1013.08,7898.26,406.87,393.08,139.58,0.87,1.04,0.97,0.99
61,2018-03-16-02,127651,1946.82,7900.52,405.18,401.13,162.04,0.89,1.01,0.99,0.99
62,2018-03-16-02,127734,4758.64,7901.92,405.02,401.56,16.5,0.9,1.01,0.99,0.99
63,2018-03-16-02,127624,5700.49,7901.66,405.25,400.98,46.18,0.9,1.01,0.99,0.99
64,2018-03-16-02,128363,3820.24,7902.66,404.43,404.11,9.78,0.9,1,1,1
65,2018-03-16-02,125910,2880.47,7904.53,404.76,396.07,42.06,0.88,1.02,0.98,0.99
66,2018-03-16-02,128166,544.15,8707.92,404.82,403.1,140.22,0.9,1,1,0.99
67,2018-03-16-02,125739,1479.66,8708.54,406.35,393.99,124.33,0.86,1.03,0.97,0.99
68,2018-03-16-02,128510,2409.18,8710.16,404.55,404.45,118.2,0.9,1,1,1
69,2018-03-16-02,127718,6174.47,8715.56,405.33,401.19,45.02,0.89,1.01,0.99,0.99
70,2018-03-16-02,125009,3350.44,8710.82,405.1,392.91,3.03,0.88,1.03,0.97,0.99
71,2018-03-16-02,128433,4291.2,8717.47,404.7,404.07,141.98,0.9,1,1,0.99
72,2018-03-16-02,128069,5232.88,8722,404.68,402.94,128.08,0.9,1,1,0.99
1,2018-03-16-03,128380,1476.78,588.65,404.62,403.98,51.92,0.9,1,1,0.99
2,2018-03-16-03,125356,2412.78,590.83,401.72,397.32,122.54,0.86,1.01,0.99,0.99
3,2018-03-16-03,128346,3343.26,588.13,405.04,403.45,35.45,0.9,1,1,1
4,2018-03-16-03,127448,543.13,589.95,405.88,399.8,49.06,0.89,1.02,0.99,0.99
5,2018-03-16-03,127114,5223.91,588.23,406.08,398.56,151.83,0.83,1.02,0.98,0.99
6,2018-03-16-03,124157,6156.5,591.75,400.66,394.55,108.63,0.83,1.02,0.98,0.98
7,2018-03-16-03,122392,4278.72,591.59,399.9,389.68,150.48,0.84,1.03,0.97,0.99
8,2018-03-16-03,123454,1015.99,1401.2,403.98,389.1,38.31,0.8,1.04,0.96,0.98
9,2018-03-16-03,127614,2875.78,1398.61,403.9,402.28,15.03,0.9,1,1,0.99
10,2018-03-16-03,127462,1940.41,1399.06,405.32,400.4,154.29,0.9,1.01,0.99,0.99
11,2018-03-16-03,128290,3810.95,1400.88,404.47,403.84,34.21,0.9,1,1,1
12,2018-03-16-03,127819,5693.87,1403.01,404.23,402.6,113.31,0.9,1,1,0.99
13,2018-03-16-03,126717,4759.53,1404.92,405.33,398.05,152.55,0.88,1.02,0.98,0.99
14,2018-03-16-03,127264,548.65,2209.18,404.93,400.16,83.8,0.89,1.01,0.99,0.99
15,2018-03-16-03,123231,1481.18,2211.13,398.17,394.06,110.42,0.83,1.01,0.99,0.98
16,2018-03-16-03,126170,3341.61,2207.19,405.1,396.56,26.67,0.89,1.02,0.98,0.99
17,2018-03-16-03,127750,2412.43,2209.82,404.98,401.64,163.93,0.89,1.01,0.99,0.99
18,2018-03-16-03,127652,4285.89,2212.76,403.53,402.77,30.03,0.89,1,1,0.99
19,2018-03-16-03,128580,6172.93,2214.39,404.74,404.49,10.67,0.9,1,1,1
20,2018-03-16-03,120046,5231.32,2219.88,403.08,379.19,41.83,0.76,1.06,0.94,0.97
21,2018-03-16-03,126169,3811.63,3019.24,406.23,395.44,37.2,0.88,1.03,0.97,0.99
22,2018-03-16-03,128542,1003.25,3024.27,404.81,404.3,13.58,0.9,1,1,0.99
23,2018-03-16-03,126173,1944.26,3023.71,403.95,397.69,156.43,0.89,1.02,0.98,0.99
24,2018-03-16-03,127238,2879.86,3025.15,403.47,401.53,10.77,0.9,1,1,0.99
25,2018-03-16-03,125771,5700.96,3027.38,401.67,398.68,64.19,0.88,1.01,0.99,0.99
26,2018-03-16-03,127540,4761.36,3027.5,405.64,400.33,162.89,0.9,1.01,0.99,0.99
27,2018-03-16-03,128206,540.15,3835.68,404.86,403.19,167.04,0.9,1,1,0.99
28,2018-03-16-03,128328,3345.85,3836.35,404.56,403.88,8.23,0.9,1,1,1
29,2018-03-16-03,128468,1476.84,3837.7,404.53,404.34,30.72,0.9,1,1,1
30,2018-03-16-03,102962,2434.68,3823.91,374.9,349.69,118.79,0.78,1.07,0.93,0.97
31,2018-03-16-03,124989,4287.53,3842.13,404.35,393.57,137.65,0.88,1.03,0.97,0.99
32,2018-03-16-03,128402,5232.67,3843.72,404.81,403.86,131.51,0.9,1,1,0.99
33,2018-03-16-03,128023,6172.69,3844.23,405.09,402.39,147.21,0.9,1.01,0.99,0.99
34,2018-03-16-03,127493,1944.8,4649.4,403.37,402.44,40.81,0.89,1,1,0.99
35,2018-03-16-03,128248,1004.03,4648.72,404.85,403.34,170.04,0.9,1,1,1
36,2018-03-16-03,128137,2878.79,4649.75,404.64,403.19,14.64,0.89,1,1,0.99
37,2018-03-16-03,128233,3815.76,4651.62,404.31,403.83,31.94,0.9,1,1,1
38,2018-03-16-03,128253,5702.93,4656.36,404.86,403.34,127.38,0.9,1,1,0.99
39,2018-03-16-03,122715,4754.99,4662.81,404.17,386.58,153.26,0.87,1.05,0.96,0.99
40,2018-03-16-03,127659,547.46,5460.6,403.58,402.74,51.56,0.89,1,1,0.99
41,2018-03-16-03,126387,1478.83,5461.47,403.3,399.01,129.05,0.89,1.01,0.99,0.99
42,2018-03-16-03,128203,2415.19,5462.91,404.72,403.32,161.75,0.9,1,1,0.99
43,2018-03-16-03,127748,3350.77,5463.98,404.69,401.92,3.67,0.89,1.01,0.99,0.99
44,2018-03-16-03,128363,4292.52,5466.12,404.51,404.03,96.74,0.9,1,1,1
45,2018-03-16-03,126031,5229.17,5467.06,402.48,398.7,36,0.87,1.01,0.99,0.99
46,2018-03-16-03,127986,6169.24,5467.16,404.52,402.84,94.62,0.89,1,1,0.99
47,2018-03-16-03,128510,1005.17,6276.72,404.74,404.27,10.69,0.9,1,1,1
48,2018-03-16-03,128364,1943.94,6277.62,404.67,403.88,106.3,0.9,1,1,0.99
49,2018-03-16-03,128468,2879.11,6276.68,404.75,404.13,36.1,0.9,1,1,1
50,2018-03-16-03,128701,3817.37,6278.64,404.83,404.79,160.52,0.9,1,1,1
51,2018-03-16-03,128262,4760.64,6279.23,404.63,403.6,176.79,0.9,1,1,0.99
52,2018-03-16-03,122349,5695.09,6276.1,402.73,386.81,65.64,0.82,1.04,0.96,0.98
53,2018-03-16-03,123456,549.01,7083.23,405.45,387.69,106.4,0.85,1.05,0.96,0.99
54,2018-03-16-03,127541,1477.8,7084.58,404.05,401.91,112.59,0.9,1.01,0.99,0.99
55,2018-03-16-03,128382,3349.94,7086.42,404.69,403.92,175.85,0.9,1,1,1
56,2018-03-16-03,126490,2414.28,7084.86,402.23,400.39,154.68,0.88,1,1,0.99
57,2018-03-16-03,127781,4294.49,7091.74,404.54,402.17,137.14,0.89,1.01,0.99,0.99
58,2018-03-16-03,127632,5229.16,7092.14,404.9,401.34,28.25,0.9,1.01,0.99,0.99
59,2018-03-16-03,125044,6171.96,7092.96,405.79,392.35,53.23,0.87,1.03,0.97,0.99
60,2018-03-16-03,125551,1013.28,7898.05,407.11,392.66,138.93,0.87,1.04,0.96,0.99
61,2018-03-16-03,127530,1946.92,7900.44,405.18,400.75,160.43,0.9,1.01,0.99,0.99
62,2018-03-16-03,127454,5700.29,7901.59,405.21,400.48,48.74,0.89,1.01,0.99,0.99
63,2018-03-16-03,128331,3820.23,7902.65,404.45,404,12.63,0.9,1,1,1
64,2018-03-16-03,127638,4758.64,7901.98,405.08,401.19,18.19,0.89,1.01,0.99,0.99
65,2018-03-16-03,124468,2882.38,7904.55,403.14,393.11,62.32,0.87,1.03,0.98,0.99
66,2018-03-16-03,128435,543.83,8708.2,404.59,404.19,161.88,0.9,1,1,1
67,2018-03-16-03,124560,1481.39,8707.94,407.36,389.32,118.86,0.83,1.05,0.96,0.99
68,2018-03-16-03,128511,2409.18,8710.18,404.55,404.46,118.42,0.9,1,1,1
69,2018-03-16-03,127679,6174.46,8715.48,405.48,400.92,43.13,0.9,1.01,0.99,0.99
70,2018-03-16-03,124588,3350.48,8710.41,404.85,391.83,3.3,0.87,1.03,0.97,0.99
71,2018-03-16-03,127699,4290.36,8716.84,404.65,401.8,48.71,0.89,1.01,0.99,0.99
72,2018-03-16-03,124871,5229.86,8718.64,404.97,392.6,45.69,0.88,1.03,0.97,0.99
1,2018-03-17-01,128310,1476.84,588.6,404.53,403.85,64.49,0.9,1,1,0.99
2,2018-03-17-01,125231,2412.59,590.93,401.86,396.78,122.03,0.85,1.01,0.99,0.99
3,2018-03-17-01,128311,3343.3,588.18,405.08,403.31,36.24,0.9,1,1,1
4,2018-03-17-01,127483,543.12,589.89,405.85,399.94,50.47,0.89,1.01,0.99,0.99
5,2018-03-17-01,127109,5223.91,588.23,406.08,398.54,151.76,0.83,1.02,0.98,0.99
6,2018-03-17-01,123961,6156.27,591.73,400.58,394.01,106.55,0.83,1.02,0.98,0.98
7,2018-03-17-01,121894,4278.3,592.08,399.92,388.08,149.92,0.84,1.03,0.97,0.99
8,2018-03-17-01,123351,1015.98,1401.23,403.9,388.85,38.67,0.81,1.04,0.96,0.98
9,2018-03-17-01,127958,2875.56,1398.24,404.18,403.09,177.89,0.9,1,1,0.99
10,2018-03-17-01,127280,1940.37,1399.28,405.18,399.97,155.2,0.9,1.01,0.99,0.99
11,2018-03-17-01,128311,3810.95,1400.87,404.38,404,35.67,0.9,1,1,1
12,2018-03-17-01,127808,5693.84,1403.01,404.27,402.53,112.65,0.9,1,1,0.99
13,2018-03-17-01,126764,4759.56,1404.85,405.29,398.24,151.92,0.88,1.02,0.98,0.99
14,2018-03-17-01,127269,548.65,2209.03,404.93,400.18,88.45,0.89,1.01,0.99,0.99
15,2018-03-17-01,124178,1479.68,2211.03,399.73,395.54,138.5,0.86,1.01,0.99,0.99
16,2018-03-17-01,127700,2412.41,2209.88,405.06,401.4,163.03,0.9,1.01,0.99,0.99
17,2018-03-17-01,127588,4285.77,2212.66,403.47,402.63,44.44,0.9,1,1,0.99
18,2018-03-17-01,128595,6172.94,2214.4,404.77,404.51,8.62,0.9,1,1,1
19,2018-03-17-01,122784,3341.49,2210.93,401.93,388.96,15.25,0.88,1.03,0.97,0.99
20,2018-03-17-01,118957,5230.39,2220.89,398.06,380.5,39.35,0.75,1.05,0.96,0.96
21,2018-03-17-01,126002,3811.61,3019,406.03,395.12,35.87,0.87,1.03,0.97,0.99
22,2018-03-17-01,128467,1003.31,3024.36,404.87,404.01,24.9,0.9,1,1,0.99
23,2018-03-17-01,126211,1944.14,3023.7,404.19,397.58,154.81,0.89,1.02,0.98,0.99
24,2018-03-17-01,127200,2879.95,3025.08,403.15,401.73,6.28,0.9,1,1,0.99
25,2018-03-17-01,125994,5700.94,3027.18,401.96,399.09,71.27,0.89,1.01,0.99,0.99
26,2018-03-17-01,127517,4761.35,3027.37,405.69,400.21,163.84,0.89,1.01,0.99,0.99
27,2018-03-17-01,128247,540.13,3835.6,404.83,403.35,162.99,0.9,1,1,0.99
28,2018-03-17-01,128322,3345.86,3836.34,404.52,403.9,9.89,0.9,1,1,1
29,2018-03-17-01,128445,1476.91,3837.82,404.49,404.31,28.86,0.9,1,1,1
30,2018-03-17-01,123096,2420.23,3842.94,409.08,383.13,48.39,0.83,1.07,0.94,0.98
31,2018-03-17-01,125132,4287.71,3842.2,404.86,393.53,137.96,0.88,1.03,0.97,0.99
32,2018-03-17-01,128396,5232.67,3843.71,404.84,403.81,130.19,0.9,1,1,0.99
33,2018-03-17-01,128070,6172.72,3844.18,405.02,402.6,146.79,0.9,1.01,0.99,0.99
34,2018-03-17-01,128244,1003.99,4648.71,404.81,403.36,164.99,0.9,1,1,1
35,2018-03-17-01,127381,1944.96,4649.27,402.94,402.51,75.33,0.9,1,1,0.99
36,2018-03-17-01,128087,2878.76,4649.75,404.51,403.17,19.15,0.89,1,1,0.99
37,2018-03-17-01,128214,3815.73,4651.59,404.31,403.77,43.12,0.9,1,1,1
38,2018-03-17-01,128168,5702.8,4656.37,404.89,403.04,119.59,0.9,1,1,0.99
39,2018-03-17-01,120391,4752.89,4663.8,399.77,383.44,156.62,0.85,1.04,0.96,0.99
40,2018-03-17-01,127646,547.5,5460.4,403.25,403.03,71.11,0.89,1,1,0.99
41,2018-03-17-01,125791,1479.27,5461.84,401.65,398.76,122.32,0.89,1.01,0.99,0.99
42,2018-03-17-01,128168,2415.21,5462.89,404.76,403.17,159.91,0.9,1,1,0.99
43,2018-03-17-01,127585,3350.77,5464.08,404.7,401.4,178.8,0.89,1.01,0.99,0.99
44,2018-03-17-01,128381,4292.52,5466.1,404.54,404.06,97.55,0.9,1,1,1
45,2018-03-17-01,125831,5229.33,5466.97,402.14,398.4,37.01,0.87,1.01,0.99,0.99
46,2018-03-17-01,127750,6168.92,5466.97,404.63,401.99,79.13,0.89,1.01,0.99,0.99
47,2018-03-17-01,128472,1005.19,6276.72,404.71,404.18,16.83,0.9,1,1,1
48,2018-03-17-01,128251,1944.05,6277.61,404.68,403.51,112.35,0.9,1,1,0.99
49,2018-03-17-01,128442,2879.1,6276.65,404.76,404.04,34.92,0.9,1,1,1
50,2018-03-17-01,128702,3817.37,6278.64,404.82,404.79,172.51,0.9,1,1,1
51,2018-03-17-01,121829,5694.28,6276.14,402.66,385.23,69.79,0.83,1.05,0.96,0.99
52,2018-03-17-01,128176,4760.64,6279.1,404.68,403.28,176.19,0.9,1,1,0.99
53,2018-03-17-01,123463,548.94,7083.48,404.89,388.25,105.65,0.85,1.04,0.96,0.99
54,2018-03-17-01,127580,1477.68,7084.62,404.06,402.02,118.09,0.9,1.01,0.99,0.99
55,2018-03-17-01,128369,3349.95,7086.38,404.67,403.9,170.4,0.9,1,1,1
56,2018-03-17-01,126370,2414.19,7084.9,401.9,400.35,158.1,0.88,1,1,0.99
57,2018-03-17-01,127648,4294.34,7091.74,404.47,401.83,134.59,0.89,1.01,0.99,0.99
58,2018-03-17-01,127462,5229.08,7091.9,404.98,400.74,26.89,0.9,1.01,0.99,0.99
59,2018-03-17-01,124705,6171.61,7092.55,406.39,390.71,51.99,0.85,1.04,0.96,0.99
60,2018-03-17-01,125378,1013.3,7898.03,407.29,391.95,138.59,0.87,1.04,0.96,0.99
61,2018-03-17-01,127546,1946.87,7900.54,405.23,400.75,160.04,0.89,1.01,0.99,0.99
62,2018-03-17-01,127440,5700.27,7901.58,405.23,400.41,49.23,0.9,1.01,0.99,0.99
63,2018-03-17-01,128294,3820.22,7902.62,404.47,403.86,12.94,0.9,1,1,0.99
64,2018-03-17-01,127509,4758.48,7901.78,405.11,400.76,22.14,0.9,1.01,0.99,0.99
65,2018-03-17-01,124866,2881.45,7904.78,403.51,394,52.62,0.86,1.02,0.98,0.99
66,2018-03-17-01,128360,543.89,8708.12,404.66,403.88,157.96,0.9,1,1,0.99
